Trace for Mass:	116Sn	117Sn	118Sn	119Sn	120Sn	121Sb	122Sn	123Sb	124Sn
Resolution:	High	High	High	High	High	High	High	High	High
									
Time	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity	Intensity
[sec]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]	[cps]

0.	8.457144722342491e-004	4.529646248556674e-004	1.404935377649963e-003	5.381241207942367e-004	1.967175398021936e-003	2.209551259875298e-002	3.020853910129517e-004	1.706448756158352e-002	4.083655949216336e-004	
8.390999794006348	9.342179982922971e-004	4.96301450766623e-004	1.603209879249334e-003	5.581693258136511e-004	2.187676262110472e-003	2.265212684869766e-002	3.11538577079773e-004	1.74971129745245e-002	4.397521552164108e-004	
16.7819995880127	8.372360607609153e-004	4.676918033510447e-004	1.460575498640537e-003	5.235716234892607e-004	1.950438017956913e-003	2.152444608509541e-002	2.918825193773955e-004	1.665895618498325e-002	3.884248726535589e-004	
25.17399978637695	8.46646842546761e-004	4.493903834372759e-004	1.380059402436018e-003	5.196337588131428e-004	1.911523751914501e-003	2.065218798816204e-002	2.953814691863954e-004	1.594224385917187e-002	3.940299502573907e-004	
33.56499862670898	7.991859456524253e-004	4.403436032589525e-004	1.347970915958285e-003	4.953258903697133e-004	1.858580159023404e-003	1.940486766397953e-002	2.795921755023301e-004	1.497297268360853e-002	3.989307442680001e-004	
41.95600128173828	8.442431571893394e-004	4.538248176686466e-004	1.384033705107868e-003	5.147040355950594e-004	1.961987698450685e-003	1.849732920527458e-002	3.018942661583424e-004	1.429769210517407e-002	4.213074862491339e-004	
50.34799957275391	8.208329672925174e-004	4.423309292178601e-004	1.383003313094378e-003	4.899670020677149e-004	1.876742928288877e-003	1.807989366352558e-002	2.702715864870697e-004	1.394261233508587e-002	3.758942766580731e-004	
58.73899841308594	7.770733209326863e-004	4.302884626667947e-004	1.290565123781562e-003	4.761702148243785e-004	1.785248517990112e-003	1.76825076341629e-002	3.016149566974491e-004	1.365367975085974e-002	3.714924387168139e-004	
67.12999725341797	7.290769135579467e-004	4.075238248333335e-004	1.268486026674509e-003	4.809368983842433e-004	1.719501451589167e-003	1.72298364341259e-002	2.763431984931231e-004	1.327932439744473e-002	3.48970148479566e-004	
75.52200317382813	7.798264268785715e-004	4.119728982914239e-004	1.314852153882384e-003	5.030090105719864e-004	1.794121228158474e-003	1.710250228643417e-002	2.815768530126661e-004	1.31958145648241e-002	3.637012850958854e-004	
83.91300201416016	7.530092843808234e-004	3.992634301539511e-004	1.238164259120822e-003	4.834534775000066e-004	1.757486839778721e-003	1.667927391827107e-002	2.64626374701038e-004	1.288246642798185e-002	3.666211268864572e-004	
92.30500030517578	9.407005272805691e-004	5.229837261140347e-004	1.5759781235829e-003	5.831136368215084e-004	2.193147083744407e-003	1.627329736948013e-002	3.461177402641624e-004	1.258292142301798e-002	4.612200136762112e-004	
100.6969985961914	7.752233650535345e-004	4.043204826302826e-004	1.256563351489604e-003	4.847117816098034e-004	1.786214532330632e-003	1.553254947066307e-002	2.729325206018984e-004	1.198251266032457e-002	3.686899726744741e-004	
109.088996887207	7.778162253089249e-004	4.285532631911337e-004	1.289829146116972e-003	4.853335267398506e-004	1.750932889990509e-003	1.520931161940098e-002	2.544973976910114e-004	1.176908798515797e-002	3.644936077762395e-004	
117.4800033569336	7.795205456204712e-004	4.282715090084821e-004	1.376526663079858e-003	4.993821494281292e-004	1.788102090358734e-003	1.495519559830427e-002	2.562174049671739e-004	1.153549924492836e-002	3.720793465618044e-004	
125.8720016479492	7.825650391168892e-004	4.296952392905951e-004	1.307198079302907e-003	4.857776220887899e-004	1.821408397518098e-003	1.482185442000628e-002	2.861048560589552e-004	1.139622833579779e-002	3.978009335696697e-004	
134.2630004882813	9.09771304577589e-004	4.622784617822617e-004	1.531671616248786e-003	5.507374298758805e-004	2.102214144542813e-003	1.416656002402306e-002	2.973367809318006e-004	1.09578762203455e-002	4.308599163778126e-004	
142.6549987792969	7.687557372264564e-004	4.132631293032318e-004	1.349001307971776e-003	4.922319785691798e-004	1.77355227060616e-003	1.351240929216147e-002	2.693307178560644e-004	1.042973808944225e-002	3.677949425764382e-004	
151.0469970703125	7.586173596791923e-004	3.942953480873257e-004	1.33251550141722e-003	4.980349913239479e-004	1.810068381018937e-003	1.350791752338409e-002	2.656995493452996e-004	1.043818611651659e-002	3.546630323398858e-004	
159.4380035400391	8.549505146220326e-004	4.33165580034256e-004	1.43584655597806e-003	5.336532485671341e-004	1.970415934920311e-003	1.307613495737314e-002	2.930586342699826e-004	1.010348275303841e-002	3.921811585314572e-004	
167.8289947509766	7.761556189507246e-004	4.134559130761772e-004	1.321328687481582e-003	4.82580071548e-004	1.847685547545552e-003	1.284595672041178e-002	2.650527167133987e-004	9.907804429531097e-003	3.78784810891375e-004	
176.2209930419922	7.950343424454331e-004	4.283901362214238e-004	1.315440866164863e-003	5.015286733396351e-004	1.868716790340841e-003	1.30285294726491e-002	2.831498859450221e-004	1.007674541324377e-002	3.570546396076679e-004	
184.6119995117188	7.543930551037192e-004	4.087398992851377e-004	1.235661911778152e-003	4.785831551998854e-004	1.732015982270241e-003	1.262463722378016e-002	2.470881736371666e-004	9.736719541251659e-003	3.236459742765874e-004	
193.0039978027344	7.232358912006021e-004	3.869693609885871e-004	1.24464079272002e-003	4.684724844992161e-004	1.678094617091119e-003	1.245114486664534e-002	2.403258113190532e-004	9.611290879547596e-003	3.370855993125588e-004	
